enzymes	genes	shortNames	MWs	subSystems	Std	HiT	LpH
Q6C9Q2	YALI0D09229g	YALI0_D09229g	27.61579	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	0.000214380336984149	0.000138128992969184	NaN
Q6C9S3	YALI0D08778g	YALI0_D08778g	36.75074	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	8.23395084814579e-05	0.000527985148033145	NaN
Q6C9S7	YALI0D08690g	YALI0_D08690g	52.05736	Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation	NaN	NaN	NaN
Q6C9T5	YALI0D08514g	YALI0_D08514g	26.23951	Glycerophospholipid metabolism	4.92680438790739e-05	1.29818226486402e-05	2.57084924874002e-05
Q6C9U9	YALI0D08206g	YALI0_D08206g	62.86048	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	2.15300649027761e-05
Q6C9V7	YALI0D07942g	YALI0_D07942g	53.20403	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	0.000408899907298021	0.000361826305183972	0.000267717903782127
Q6C9X2	YALI0D07634g	YALI0_D07634g	35.8672	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions // MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism // Pentose and glucuronate interconversions	0.000682071553003924	0.000913526604120958	0.000748854046181354
Q6C9Y4	YALI0D07370g	CPA1	48.91092	Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Mannose type O-glycan biosynthesis // Other types of O-glycan biosynthesis	0.000117734776698738	8.71233839942336e-05	0.00020177933469113
Q6C9Z8	YALI0D07062g	YALI0_D07062g	37.76037	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	NaN	NaN	NaN
Q6CA02	YALI0D06974g	YALI0_D06974g	28.85324	Pyruvate metabolism // Pyruvate metabolism	0.000169625099771863	0.000155206245713581	NaN
Q6CA04	YALI0D06930g	YALI0_D06930g	66.2167	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	0.000232037184493641	0.000502336231102744	6.43535177917251e-05
Q6CA24	YALI0D06501g	YALI0_D06501g	27.70848	Riboflavin metabolism	NaN	NaN	NaN
Q6CA28	YALI0D06413g	YALI0_D06413g	118.30788	Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system	NaN	NaN	NaN
Q6CA32	YALI0D06325g	YALI0_D06325g	54.77904	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism	0.00032379869594663	0.000371572931828566	0.000262371198961414
Q6CA33	YALI0D06303g	YALI0_D06303g	40.00276	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	0.00183625745066179	0.00120255156443519	0.00155827961168931
Q6CA34	YALI0D06281g	YALI0_D06281g	24.18553	N-Glycan biosynthesis	9.39141354902509e-05	0.000108243454018985	7.27045518276646e-05
Q6CA49	YALI0D05929g	YALI0_D05929g	26.29781	Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism	NaN	6.88861190149049e-05	0.000176667655599232
Q6CA53	YALI0D05797g	APT1	20.02913	Purine metabolism	NaN	NaN	NaN
Q6CA97	YALI0D04741g	YALI0_D04741g	47.02424	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism	0.00206524771080089	0.00111976637471968	0.00137034246159274
Q6CAB0	YALI0D04378g	YALI0_D04378g	32.08569	Inositol phosphate metabolism // Phosphatidylinositol signaling system	0.000710731474597753	0.000366585715300334	0.000512762386158377
Q6CAB8	YALI0D04202g	GPI10	58.33528	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	NaN	2.54244133410405e-05	NaN
Q6CAC3	YALI0D04092g	YALI0_D04092g	34.3408	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	NaN	NaN	NaN
Q6CAE1	YALI0D03619g	YALI0_D03619g	60.87392	Aminoacyl-tRNA biosynthesis // Selenocompound metabolism	NaN	NaN	NaN
Q6CAE7	YALI0D03480g	PSD2	132.33107	Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN
Q6CAF2	YALI0D03333g	YALI0_D03333g	94.80502	Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism	NaN	NaN	NaN
Q6CAF6	YALI0D03179g	YALI0_D03179g	118.89809	Amino sugar and nucleotide sugar metabolism	NaN	NaN	NaN
Q6CAF8	YALI0D03135g	YALI0_D03135g	44.15944	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	0.0011667983388762	0.0011667983388762	0.00123374881818223
Q6CAG1	YALI0D03069g	YALI0_D03069g	22.73	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism // One carbon pool by folate	NaN	NaN	NaN
Q6CAI4	YALI0D02497g	YALI0_D02497g	58.10897	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis	NaN	2.38535605089344e-05	2.46093306850041e-05
Q6CAJ1	YALI0D02321g	YALI0_D02321g	53.57665	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	0.000321741315095568	0.000336047211219743	0.000380572370736973
Q6CAJ7	YALI0D02167g	YALI0_D02167g	37.27726	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	NaN	0.000228111756735967	NaN
Q6CAL6	YALI0D01694g	YALI0_D01694g	30.69993	Peroxisome // Peroxisome	NaN	NaN	NaN
Q6CAN2	YALI0D01309g	YALI0_D01309g	23.84352	One carbon pool by folate	NaN	NaN	NaN
Q6CAN4	YALI0D01265g	YALI0_D01265g	42.58313	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation	0.000215302825828617	0.000274869823782608	0.00015093351596365
