enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C928	YALI0D14762g	YALI0_D14762g	Biosynthesis of antibiotics // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Terpenoid backbone biosynthesis	Inf	Inf	Inf	0	Inf	Inf
Q6C946	YALI0D14322g	YALI0_D14322g	Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C968	YALI0D13596g	YALI0_D13596g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis // Monobactam biosynthesis	Inf	0.990060926826266	Inf	0.990060926826266	Inf	0.990060926826266
Q6C985	YALI0D13112g	YALI0_D13112g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	Inf	0.0194091855131155	Inf	0.0263066554144715	Inf	0.0187920351180556
Q6C9B1	YALI0D12584g	YALI0_D12584g	Oxidative phosphorylation	Inf	1	Inf	1	Inf	1
Q6C9C1	YALI0D12386g	YALI0_D12386g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	0	Inf	Inf	Inf	Inf
Q6C9E6	YALI0D11814g	YALI0_D11814g	Oxidative phosphorylation	Inf	1	Inf	1	Inf	1
Q6C9F1	YALI0D11704g	YALI0_D11704g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis // Monobactam biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C9F5	YALI0D11616g	YALI0_D11616g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C9G6	YALI0D11374g	YALI0_D11374g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	Inf	0.0598309331883668	Inf	0.0359320567786735	Inf	0.0814927871469643
Q6C9H5	YALI0D11176g	YALI0_D11176g	Sulfur metabolism	Inf	0.00238675518243438	Inf	0.00359283812511896	Inf	0.00300470718043159
Q6C9H7	YALI0D11110g	YALI0_D11110g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	0.563670690279113	Inf	0.491990148484953
Q6C9K0	YALI0D10593g	YALI0_D10593g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis	Inf	0.0164084353231764	Inf	0.0305059013572886	Inf	0.0292463961673779
Q6C9L5	YALI0D10131g	YALI0_D10131g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	Inf	0.051465946220604	Inf	0.0565044847814333	Inf	Inf
Q6C9M8	YALI0D09867g	BNA4	Tryptophan metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C9P6	YALI0D09361g	YALI0_D09361g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	Inf	1	Inf	1	Inf	1
Q6C9Q0	YALI0D09273g	CYC1	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Sulfur metabolism // Oxidative phosphorylation // Sulfur metabolism	Inf	0.449380746090702	Inf	0.31061423493357	Inf	0.296109072459445
Q6C9Q2	YALI0D09229g	YALI0_D09229g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	Inf	0	Inf	0	Inf	Inf
Q6C9S3	YALI0D08778g	YALI0_D08778g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	0	Inf	0	Inf	Inf
Q6C9S7	YALI0D08690g	YALI0_D08690g	Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation	Inf	Inf	Inf	Inf	Inf	Inf
Q6C9T5	YALI0D08514g	YALI0_D08514g	Glycerophospholipid metabolism	Inf	0.00119742551153433	Inf	0.00454441677728325	Inf	0.00229475970530398
Q6C9U9	YALI0D08206g	YALI0_D08206g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	0
Q6C9V7	YALI0D07942g	YALI0_D07942g	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	Inf	0	Inf	0	Inf	0
Q6C9X2	YALI0D07634g	YALI0_D07634g	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions // MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism // Pentose and glucuronate interconversions	Inf	0	Inf	0	Inf	0
Q6C9Y4	YALI0D07370g	CPA1	Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Mannose type O-glycan biosynthesis // Other types of O-glycan biosynthesis	Inf	0.00317363232215467	Inf	0.00428870959371259	Inf	0.00185175996017992
Q6C9Z8	YALI0D07062g	YALI0_D07062g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CA02	YALI0D06974g	YALI0_D06974g	Pyruvate metabolism // Pyruvate metabolism	Inf	0	Inf	0	Inf	Inf
Q6CA04	YALI0D06930g	YALI0_D06930g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	Inf	0	Inf	0	Inf	0.174745586124965
Q6CA24	YALI0D06501g	YALI0_D06501g	Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CA28	YALI0D06413g	YALI0_D06413g	Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system	Inf	Inf	Inf	Inf	Inf	Inf
Q6CA32	YALI0D06325g	YALI0_D06325g	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism	Inf	0	Inf	0	Inf	0
Q6CA33	YALI0D06303g	YALI0_D06303g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	Inf	0	Inf	0	Inf	0
Q6CA34	YALI0D06281g	YALI0_D06281g	N-Glycan biosynthesis	Inf	0.0111379081621033	Inf	0.00966346672594428	Inf	0.0143870911781858
Q6CA49	YALI0D05929g	YALI0_D05929g	Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism	Inf	Inf	Inf	0	Inf	0
Q6CA53	YALI0D05797g	APT1	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CA97	YALI0D04741g	YALI0_D04741g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism	Inf	0.0143683803372317	Inf	0.0150816121496664	Inf	0.0230891234191921
Q6CAB0	YALI0D04378g	YALI0_D04378g	Inositol phosphate metabolism // Phosphatidylinositol signaling system	Inf	0	Inf	0	Inf	0
Q6CAB8	YALI0D04202g	GPI10	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Inf	Inf	Inf	0	Inf	Inf
Q6CAC3	YALI0D04092g	YALI0_D04092g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CAE1	YALI0D03619g	YALI0_D03619g	Aminoacyl-tRNA biosynthesis // Selenocompound metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CAE7	YALI0D03480g	PSD2	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CAF2	YALI0D03333g	YALI0_D03333g	Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
