rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP
y001242	pentaprenyl diphosphate transport			0	0	0	0	0	0	0	0	0
y001244	phosphate transport	YALI0A15125g or YALI0A21307g or YALI0E23859g or YALI0E31064g		0.0527717744741753	0.0532997996163858	0.0475743420899899	0.0475743420899728	0.0480548429451151	0.047574342089989	0.0475743420899837	0.048054842945124	0.0475743420900017
y001245	phosphate transport	YALI0C05753g or YALI0F14223g		9.06776576620272	9.15865167399858	8.1965561232583	14.2314046643597	8.59641571593692	7.5829191854207	22.0526301756051	8.59633399383527	7.35923112314574
y001246	phosphatidylinositol 4-kinase	YALI0E28153g or YALI0A02453g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y001247	phosphatidylinositol-4-phosphate 5-kinase	YALI0F23573g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y001249	potassium transport	YALI0B17864g		0	0	0	0	0	0	0	0	0
y001251	putrescine transport	YALI0A15576g or YALI0F07062g		0	0	0	0	0	0	0	0	0
y001252	putrescine transport	YALI0A15576g or YALI0F07062g		0	0	0	0	0	0	0	0	0
y001253	pyridoxine symport	YALI0D07392g		0	0	0	0	0	0	0	0	0
y001254	pyruvate transport	YALI0C15488g or YALI0C21406g or YALI0D20108g or YALI0D24607g or YALI0E32901g		0	0	-0.00011	0	0	-0.00011	0	0	-0.00011
y001255	S-adenosyl-L-methionine transport	YALI0B16522g or YALI0B19492g or YALI0B19800g or YALI0C09889g or YALI0C17237g or YALI0E10219g or YALI0F19866g		0	0	0	0	0	0	0	0	0
y001256	S-adenosyl-L-methionine transport	YALI0C19195g		0	0	0	0	0	0	0	0	0
y001257	S-methylmethionine permease	YALI0B16522g or YALI0B19800g or YALI0C09889g		0	0	0	0	0	0	0	0	0
y001258	sodium proton antiporter	YALI0C00759g or YALI0E02156g		0	0	0	0	0	0	0	0	0
y001260	spermidine transport	YALI0A15576g or YALI0B04202g or YALI0B16522g or YALI0B19492g or YALI0B19800g or YALI0C07678g or YALI0C09889g or YALI0C15807g or YALI0C17237g or YALI0E10219g or YALI0F07062g or YALI0F19866g		0	0	0	0	0	0	0	0	0
y001261	spermidine transport	YALI0A15576g or YALI0F07062g		0	0	0	0	0	0	0	0	0
y001262	spermine transport	YALI0A15576g or YALI0B21142g or YALI0F07062g		0	0	0	0	0	0	0	0	0
y001263	spermine transport	YALI0A15576g or YALI0B21142g or YALI0F07062g		0	0	0	0	0	0	0	0	0
y001264	succinate transport	YALI0B03344g		0	0	0	0	0	0	0	0	0
y001265	succinate-fumarate transport	YALI0E34672g		0.0217501906811721	0.0219678192836231	0.019608039	0.019608039	0.0198060801939	0.019608039	0.019608039	0.0198060801939	0.019608039
y001266	sulfate uniport	YALI0B17930g		0.0216281855320171	0.0218432490896232	0.01949805	0.01949805	0.019693768306212	0.01949805	0.01949805	0.019693768306212	0.01949805
y001267	sulfite transport	YALI0E24167g		0	0	0	0	0	0	0	0	0
y001268	taurine transport			0	0	0	0	0	0	0	0	0
y001269	thiamine diphosphate transport	YALI0F20262g		0	0	0	0	0	0	0	0	0
y001270	thiamine transport	YALI0D19756g		0	0	0	0	0	0	0	0	0
y001271	UDPgalactose transport	YALI0E22957g		0	0	0	0	0	0	0	0	0
y001272	uracil transport	YALI0D05621g		0	0	0	0	0	0	0	0	0
y001273	urea transport	YALI0B04202g or YALI0C15807g		0	0	0	0	0	0	0	0	0
y001274	uridine transport	YALI0D05621g		0	0	0	0	0	0	0	0	0
y001275	UTP transport	YALI0F05500g		0	0	0	0	0	0	0	0	0
y001276	UTP/UMP antiport	YALI0F05500g		0	0	0	0	0	0	0	0	0
y001277	water diffusion	YALI0F01210g		-13.6390715205879	-13.7754921339085	-13.1156092636475	-20.3969625520606	-13.0613667633135	-13.6817147900545	-30.5609086936929	-12.7052732211949	-15.0984627900564
y001542	(1-3)-beta-D-glucan exchange			0	0	0	0	0	0	0	0	0
y001543	(1-3)-beta-D-glucan transport			0.0489684303199259	0.0494682579388912	0.044145585	0.044145585	0.044600343399612	0.044145585	0.044145585	0.044600343399612	0.044145585
y001545	(R)-carnitine exchange			0	0	0	0	0	0	0	0	0
y001546	(R)-lactate exchange			0	0	0	0	0	0	0	0	0
y001547	(R)-mevalonate exchange			0	0	0	0	0	0	0	0	0
y001548	(R)-pantothenate exchange			0	0	0	0	0	0	0	0	0
y001550	(S)-3-methyl-2-oxopentanoate exchange			0	0	0	0	0	0	0	0	0
y001551	(S)-lactate exchange			0	0	0	0	0	0	0	0	0
y001552	(S)-malate exchange			0	0	0	0	0	0	0	0	0
y001553	1-(sn-glycero-3-phospho)-1D-myo-inositol exchange			0	0	0	0	0	0	0	0	0
y001554	1-acylglycerophosphocholine exchange			0	0	0	0	0	0	0	0	0
y001560	1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion			0	0	0	0	0	0	0	0	0
y001562	1D-myo-inositol 1-phosphate transport			0	0	0	0	0	0	0	0	0
y001566	2'-deoxyuridine exchange			0	0	0	0	0	0	0	0	0
y001567	2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport			-0.0470274393106424	-0.0474950750278166	-0.04239576	-0.04239576	-0.042821331178626	-0.04239576	-0.04239576	-0.042821331178626	-0.04239576
y001568	2-dehydropantoate transport			0	0	0	0	0	0	0	0	0
y001572	2-isopropylmalate exchange			0	0	0	0	0	0	0	0	0
y001573	2-isopropylmalate transport			0	0	0	0	0	0	0	0	0
y001574	2-isopropylmalate transport			-0.0466946979947652	-0.0471588923369948	-0.04209579	-0.04209579	-0.042518230481727	-0.04209579	-0.04209579	-0.042518230481727	-0.04209579
y001575	2-methyl-1-butanol transport			0	0	0	0	0	0	0	0	0
y001576	2-methyl-1-butanol transport			0	0	0	0	0	0	0	0	0
y001577	2-methylbutanal exchange			0	0	0	0	0	0	0	0	0
y001578	2-methylbutanal transport			0	0	0	0	0	0	0	0	0
y001579	2-methylbutanal transport			0	0	0	0	0	0	0	0	0
y001580	2-methylbutanol exchange			0	0	0	0	0	0	0	0	0
y001582	2-methylpropanal transport			0	0	0	0	0	0	0	0	0
y001583	2-methylpropanal transport			0	0	0	0	0	0	0	0	0
y001585	2-oxobutanoate transporter			0.0232918921114031	0.0235234904023976	0.00469953	0.0209979	0.021208665791313	0.00469953	0.0209979	0.021208665791313	0.00469953
y001586	2-oxoglutarate exchange			0	0	0	0	0	0	0	0	0
y001587	2-oxoglutarate transport			0	0	0	0	0	0	0	0	0
y001588	2-oxoglutarate transport			0	0	0	0	0	0	0	0	0
y001589	2-phenylethanol exchange			0	0	0	0	0	0	0	0	0
y001590	2-phenylethanol transport			0	0	0	0	0	0	0	0	0
y001591	2-phenylethanol transport			0	0	0	0	0	0	0	0	0
y001595	3-carboxy-4-methyl-2-oxopentanoate transport			0.0464052369329692	0.0471588923369948	0	0.0420435507912517	0	0	0	0	0
y001596	3-methyl-2-oxopentanoate transport			-0.0232918921114031	-0.0235234904023976	-0.0209979	-0.0209979	-0.021208665791313	-0.0209979	-0.0209979	-0.021208665791313	-0.0209979
y001598	3-methylbutanal exchange			0	0	0	0	0	0	0	0	0
y001599	3-methylbutanal transport			0	0	0	0	0	0	0	0	0
y001600	3-methylbutanal transport			0	0	0	0	0	0	0	0	0
y001601	3-octaprenyl-4-hydroxybenzoate transport			0	0	0	0	0	0	0	0	0
y001604	4-aminobenzoate exchange			0	0	0	0	0	0	0	0	0
y001605	4-aminobenzoate transport			0	0	0	0	0	0	0	0	0
y001606	4-aminobenzoate transport			0	0	0	0	0	0	0	0	0
y001607	4-aminobutanal transport			0	0	0	0	0	0	0	0	0
y001608	4-aminobutyrate transport			0	0	0	0	0	0	0	0	0
y001609	4-hydroxy-2-oxoglutarate transport			0	0	0	0	0	0	0	0	0
y001610	4-hydroxy-2-oxoglutarate transport			0	0	0	0	0	0	0	0	0
y001611	4-hydroxybenzoate transport			0	0	0	0	0	0	0	0	0
y001619	5'-nucleotidase (GMP)	YALI0F26785g		0	0	0	0	0	0	0	0	0
y001621	5-aminolevulinate exchange			0	0	0	0	0	0	0	0	0
y001622	5-aminolevulinate transport			0	0	0	0	0	0	0	0	0
y001625	5-formyltetrahydrofolic acid exchange			0	0	0	0	0	0	0	0	0
y001627	7,8-diaminononanoate exchange			0	0	0	0	0	0	0	0	0
y001628	7,8-diaminononanoate transport			0	0	0	0	0	0	0	0	0
y001629	8-amino-7-oxononanoate exchange			0	0	0	0	0	0	0	0	0
y001630	9H-xanthine exchange			0	0	0	0	0	0	0	0	0
y001631	acetaldehyde exchange			0	0	0.0369120774249213	0	0	0.0805369717975158	0	0	0.115558354796544
y001632	acetaldehyde transport			0	0	0	0	0	0	0	0	-0.673069922817134
y001633	acetaldehyde transport			0	0	-0.0369120774249213	0	0	-0.0805369717975158	0	0	-0.115558354796544
y001634	acetate exchange			0	0	0.00011	0	0.000105	0.00011	0	0.000105	0.00011
y001635	acetate transport			0	0	0	0	0	0	0	0	0
y001637	acetyl-CoA transport			0	0	0	0	0	0	0	0	0
y001638	acetylcarnitine transport			0	0.000104285802516168	0	0	0	0	0	0	0
y001639	adenine exchange			0	0	0	0	0	0	0	0	0
y001640	adenine transport			0	0	0	0	0	0	0	0	0
y001641	adenosine 3',5'-bismonophosphate exchange			0	0	0	0	0	0	0	0	0
y001643	adenosine exchange			0	0	0	0	0	0	0	0	0
y001644	ADP transport			0	0	0	0	0	0	0	0	0
y001645	ADP transport			0	0	0	0	0	0	0	0	0
y001647	AKG transporter, peroxisome			0	0	-9.30834352051712e-05	0	0	-9.30834352050047e-05	0	0	-9.3083435205047e-05
y001648	allantoate exchange			0	0	0	0	0	0	0	0	0
y001649	allantoin exchange			0	0	0	0	0	0	0	0	0
y001650	alpha,alpha-trehalose exchange			0	0	0	0	0	0	0	0	0
y001651	alpha-D-glucosamine 6-phosphate exchange			0	0	0	0	0	0	0	0	0
y001652	alpha-ketoglutarate/malate transporter			0	0	0	0	0	0	0	0	0
y001654	ammonium exchange			-0.991936024071666	-1.00182273829558	-0.894241366919972	-0.894241366919951	-0.903238561760535	-0.894241366919978	-0.894241366919979	-0.903238561760553	-0.894241366919996
y001656	AMP transport			0	0	0	0	0	0	0	0	0
y001657	arginine transport			0	0	0	0	0	0	0	0	0
y001658	asparagine transport			0	0	0	0	0	0	0	0	0
y001659	aspartate-glutamate transporter			0	0	-9.30834352051712e-05	0	0	-9.30834352050047e-05	0	0	-9.3083435205047e-05
y001660	ATP diffusion			0	0	0	0	0	0	0	0	0
y001661	ATP transport			0	0	0	0	0	0	0	0	0
y001663	bicarbonate exchange			0	0	0	0	0	0	0	0	0
y001664	bicarbonate formation			0	0	0	0	0	0	0	0	0
y001665	bicarbonate formation			0	0.51449648183334	0	0	0	0	0	0	0
y001667	bicarbonate formation			0.509133128371985	0	0.417061261311671	0.459197895538129	0.421349322647101	0.393226261311605	0.417154344746878	0.421349322647101	0.417061261311672
y001668	bicarbonate formation			0	0	0	0	0	0	0	0	0
y001669	bicarbonate transport			0	-0.51449648183334	0	0	0	0	0	0	0
y001671	biotin exchange			0	0	0	0	0	0	0	0	0
y001672	carbon dioxide exchange			2.07730268522172	2.0980740383141	2.6925459647548	3.00860043475675	2.60683361143315	3.25865149116178	4.4486004347567	2.60707877773822	4.69394872516366
y001673	carnitine transport			0	0.000104285802516168	0	0	0	0	0	0	0
y001674	carnitine-acetylcarnitine carrier			0.000103252674322402	0	0	9.30834352050479e-05	9.40235779006704e-05	0	9.30834352050478e-05	9.40235779005594e-05	0
y001675	CDP transport			0	0	0	0	0	0	0	0	0
y001676	ceramide transport			0	0	0	0	0	0	0	0	0
y001677	ceramide transport			0	0	0	0	0	0	0	0	0
y001678	ceramide transport			0	0	0	0	0	0	0	0	0
y001679	ceramide transport			0	0	0	0	0	0	0	0	0
y001680	ceramide transport			0	0	0	0	0	0	0	0	0
y001681	ceramide transport			0	0	0	0	0	0	0	0	0
y001683	choline exchange			0	0	0	0	0	0	0	0	0
y001684	choline transport			0	0	0	0	0	0	0	0	0
y001686	citrate transport			0	0	0	0	0	0	0	0	0
y001687	citrate(3-) exchange			0	0	0	0	0	0	0	0	0
y001691	CO2 transport			0	0	0	0	0	0	0	0	0
y001694	CO2 transport			0	-0.51449648183334	0	0	0	0	0	0	0
y001695	CO2 transport			0	0	0	0	0	0	0	0	0
y001696	CO2 transport			-1.03411190066309	-1.0447863492021	-1.70254729710216	-1.38686942156495	-2.25210998316028	-1.69389926026869	-2.01920798651001	-2.25235514946536	-2.40379178809849
y001697	CO2 transport			2.07730268522172	2.0980740383141	2.6925459647548	3.00860043475675	2.60683361143315	3.25865149116178	4.4486004347567	2.60707877773822	4.69394872516366
y001698	coenzyme A transport			0	0	0	0	0	0	0	0	0
y001699	coenzyme A transport			0	0	0	0	0	0	0	0	0
y001700	coenzyme A transport			0	0	0	0	0	0	0	0	0
y001702	cytidine exchange			0	0	0	0	0	0	0	0	0
y001703	cytidylate kinase (CMP)	YALI0F09339g		0	0	0	0	0	0	0	0	0
y001704	cytidylate kinase (dCMP)	YALI0F09339g		-0.00842944666888872	-0.00851379023740621	-0.00759924	-0.00759924	-0.007675992324	-0.00759924	-0.00759924	-0.007675992324	-0.00759924
y001705	cytosine exchange			0	0	0	0	0	0	0	0	0
y001706	D-arabinose exchange			0	0	0	0	0	0	0	0	0
y001707	D-arabinose transport			0	0	0	0	0	0	0	0	0
y001708	D-erythrose 4-phosphate transport			0.0470274393106424	0.0474950750278166	0.04239576	0.04239576	0.042821331178626	0.04239576	0.04239576	0.042821331178626	0.04239576
y001709	D-fructose exchange			0	0	0	0	0	0	0	0	0
y001710	D-galactose exchange			0	0	0	0	0	0	0	0	0
y001712	D-glucitol exchange			0	0	0	0	0	0	0	0	0
y001714	D-glucose exchange			-1.049	-1.05949	-1.09477494747466	-1.135	-1.12365	-1.20366750000002	-1.375	-1.36125	-1.45818750000001
y001715	D-mannose exchange			0	0	0	0	0	0	0	0	0
y001716	D-ribose exchange			0	0	0	0	0	0	0	0	0
y001717	D-sorbitol transport			0	0	0	0	0	0	0	0	0
y001718	D-xylose exchange			0	0	0	0	0	0	0	0	0
y001719	D-xylose transport			0	0	0	0	0	0	0	0	0
y001720	dADP transport			0	0	0	0	0	0	0	0	0
y001721	dCDP transport			0	0	0	0	0	0	0	0	0
y001726	deamino-NAD+ diffusion			0	0	0	0	0	0	0	0	0
y001727	decanoate exchange			0	0	0	0	0	0	0	0	0
y001729	deoxyadenylate kinase	YALI0F09339g		-0.00424799746603208	-0.00429050218542971	-0.003829617	-0.003829617	-0.0038682961317	-0.003829617	-0.003829617	-0.0038682961317	-0.003829617
y001730	deoxycytidine exchange			0	0	0	0	0	0	0	0	0
y001731	deoxycytidine transport			0	0	0	0	0	0	0	0	0
y001735	deoxyuridine transport			0	0	0	0	0	0	0	0	0
y001737	dGDP transport			0	0	0	0	0	0	0	0	0
y001738	dhnpt transport			0	0	0	0	0	0	0	0	0
y001743	dihydrofolate transport			0	0	0	0	0	0	0	0	0
y001745	dihydropteroate transport			0	0	0	0	0	0	0	0	0
y001746	dihydroxyacetone phosphate transport			0	0	0	0	0	0	0	0	-0.00483381656999998
y001747	diphosphate transport			0	0	0	0	0	0	0	0	0
y001748	dolichol phosphate transport			-0.0122448804242805	-0.0123698650736167	-0.011038896	-0.011038896	-0.011152610847378	-0.011038896	-0.011038896	-0.011152610847378	-0.011038896
y001749	dTTP exchange			0	0	0	0	0	0	0	0	0
y001751	dUDP diffusion			0	0	0	0	0	0	0	0	0
y001752	dUMP transport			0	0	0	0	0	0	0	0	0
y001753	episterol exchange			0	0	0	0	0	0	0	0	0
y001754	ergosta-5,6,22,24,(28)-tetraen-3beta-ol transport			0.00239363011264852	0.0024175803567561	0.00215788419	0.00215788419	0.002179678820319	0.00215788419	0.00215788419	0.002179678820319	0.00215788419
y001757	ergosterol exchange			0	0	0	0	0	0	0	0	0
y001758	ergosterol transport			0.0023487100350051	0.0024175803567561	0.00211738824	0.00211738824	0.002138773861224	0.00211738824	0.00211738824	0.002138773861224	0.00211738824
y001759	ergosterol transport			0	0	0	0	0	0	0	0	0
y001760	ergosterol transport			0	0	0	0	0	0	0	0	0
y001761	ethanol exchange			0	0	0.00011	0	0	0.00011	0	0	0.011
y001762	ethanol transport			0	0	0.00011	0	0	0.00011	0	0	0.011
y001763	ethanol transport, mitochondrial			0	0	0	0	0	0	0	0	-0.673069922817134
y001764	ethanolamine exchange			0	0	0	0	0	0	0	0	0
y001765	ethyl acetate exchange			0	0	0	0	0	0	0	0	0
y001766	farnesyl diphosphate transport			0	0	0	0	0	0	0	0	0
y001770	fatty acid transport			0	0	0	0	0	0	0	0	0
y001771	fatty acid transport			-3.87197528709076e-05	-3.9107175943563e-05	-3.49062882018927e-05	-3.49062882018929e-05	-3.52588417127318e-05	-3.49062882018927e-05	-3.49062882018929e-05	-3.52588417127318e-05	-3.49062882018926e-05
y001772	fatty acid transport			-2.5813168580605e-05	-2.6071450629042e-05	-2.32708588012618e-05	-2.3270858801262e-05	-2.35058944751546e-05	-2.32708588012618e-05	-2.32708588012619e-05	-2.35058944751546e-05	-2.32708588012618e-05
y001774	fatty acid transport			6.45329214515126e-05	6.5178626572605e-05	5.81771470031546e-05	5.81771470031549e-05	5.87647361878864e-05	5.81771470031546e-05	5.81771470031548e-05	5.87647361878864e-05	5.81771470031544e-05
y001775	fatty acid transport			0	0	0	0	0	0	0	0	0
y001776	fatty acid transport			0	0	0	0	0	0	0	0	0
y001777	myristate (n-C14:0) transport			0	0	0	0	0	0	0	0	0
y001788	fecosterol exchange			0	0	0	0	0	0	0	0	0
y001791	FMN exchange			0	0	0	0	0	0	0	0	0
y001792	folic acid exchange			0	0	0	0	0	0	0	0	0
y001793	formate exchange			0	0	0.00011	0	0	0.00011	0	0	0.00011
y001794	formate transport			0	0	0.0600435074881539	0	0	0.0809323833929767	4.70677062600035e-05	0	0.10548945
y001795	formate transport			0	0	-0.00011	0	0	-0.00011	0	0	-0.00011
y001796	formate transport			0	0	0	0	0	0	0	0	0
y001798	fumarate(2-) exchange			0	0	0	0	0	0	0	0	0
y001800	gamma-aminobutyrate exchange			0	0	0	0	0	0	0	0	0
y001801	GDP transport			0	0	0	0	0	0	0	0	0
y001802	GDP transport			0	0	0	0	0	0	0	0	0
y001803	GDP-alpha-D-mannose transport			0	0	0	0	0	0	0	0	0
y001805	glucose transport, vacuolar			0	0	0	0	0	0	0	0	0
y001806	glutathione disulfide exchange			0	0	0	0	0	0	0	0	0
y001807	glutathione exchange			0	0	0	0	0	0	0	0	0
y001808	glycerol exchange			0	0	0	0	0	0	0	0	0
y001809	glycerol-3-phosphate shuttle			9.33893959895303e-05	9.43238339460003e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	-0.00474962498999998
y001810	glycine exchange			0	0	0	0	0	0	0	0	0
y001811	glycine transport			0.872591687432855	0.881463158895135	0.367367852738269	1.69544575757781	0.0342106857892799	1.11029630994564	2.69447196523042	0.0342106857892835	1.69431079370321
y001812	glycoaldehyde transport			0	0	0	0	0	0	0	0	0
y001813	glycoaldehyde transport			0	0	0	0	0	0	0	0	0
y001814	glycolaldehyde exchange			0	0	0	0	0	0	0	0	0
y001815	glyoxylate exchange			0	0	0	0	0	0	0	0	0
y001816	glyoxylate transport			0	0	0	0	0	0	0	0	0
y001817	glyoxylate transport			0	0	9.30834352051712e-05	0	0	9.30834352050047e-05	0	0	9.3083435205047e-05
y001818	guanine exchange			0	0	0	0	0	0	0	0	0
y001819	guanine transport			0	0	0	0	0	0	0	0	0
y001820	guanosine exchange			0	0	0	0	0	0	0	0	0
y001822	guanosine transport			0	0	0	0	0	0	0	0	0
y001823	guanosine transport			0	0	0	0	0	0	0	0	0
y001824	H+ diffusion			8.59380779110696	0	7.77166093418004	14.7127121995912	7.75182228029058	7.77166093418003	23.4366583412235	7.39548357186685	7.77166093418
y001825	H+ diffusion			-0.00745762019898342	-0.00753470436010449	-0.00672312762	-0.00672312762	-0.00679325320674	-0.00672312762	-0.00672312762	-0.00679325320674	-0.00672312762
y001826	H+ diffusion			0	0	0	0	0	0	0	0	0
y001827	H+ diffusion			0	0	0	0	0	0	0	0	0
y001829	H+ diffusion			0	-0.51449648183334	0	0	0	0	0	0	0
y001830	H+ diffusion			0	0	-9.30834352050473e-05	0	0	-9.30834352050473e-05	0	0	-9.3083435205047e-05
y001831	H+ diffusion			0	0	0	0	0	0	0	0	0
y001832	H+ exchange			-8.64697885516019	-8.73353878103546	-7.81948524027003	-14.7606465056812	-7.8002407228721	-7.81948524027002	-23.4845926473135	-7.44390201444837	-7.81948524027
y001833	hexacosanoyl-CoA transport			0	0	0	0	0	0	0	0	0
y001834	hexadecanal exchange			0	0	0	0	0	0	0	0	0
y001835	hexadecanoate (n-C16:0) transport			0	0	0	0	0	0	0	0	0
y001836	hexadecenoate (n-C16:1) transport			0	0	0	0	0	0	0	0	0
y001837	L-histidine transport, mitochondrial			0	0	0	0	0	0	0	0	0
y001838	homocitrate synthase	YALI0F31075g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Lysine biosynthesis//Pyruvate metabolism	0.0370451998343268	0.0374135151276143	0.03339666	0.03339666	0.033731845268121	0.03339666	0.03339666	0.033731845268121	0.03339666
y001839	hydrogen peroxide transport			0	0	0	0	0	0	0	0	0
y001840	hydroxymethylglutaryl-CoA transport			-0.0143617806758911	-0.0145054821405366	-0.01294730514	-0.01294730514	-0.013078072921914	-0.01294730514	-0.01294730514	-0.013078072921914	-0.01294730514
y001841	hypoxanthine exchange			0	0	0	0	0	0	0	0	0
y001842	hypoxanthine transport			0	0	0	0	0	0	0	0	0
y001843	indol-3-ylacetaldehyde exchange			0	0	0	0	0	0	0	0	0
y001844	indole-3-acetaldehyde transport			0	0	0	0	0	0	0	0	0
y001845	indole-3-acetaldehyde transport			0	0	0	0	0	0	0	0	0
y001846	indole-3-acetate transport			0	0	0	0	0	0	0	0	0
y001847	inosine exchange			0	0	0	0	0	0	0	0	0
y001848	inosine transport			0	0	0	0	0	0	0	0	0
y001849	inositol hexakisphosphate transport			0	0	0	0	0	0	0	0	0
y001851	IPC transport			0	0	0	0	0	0	0	0	0
y001852	IPC transport			0	0	0	0	0	0	0	0	0
y001853	IPC transport			0	0	0	0	0	0	0	0	0
y001854	IPC transport			0	0	0	0	0	0	0	0	0
y001855	IPC transport			0	0	0	0	0	0	0	0	0
y001856	IPC transport			0	0	0	0	0	0	0	0	0
y001857	IPC transport			0	0	0	0	0	0	0	0	0
y001858	IPC transport			0	0	0	0	0	0	0	0	0
y001859	IPC transport			0	0	0	0	0	0	0	0	0
y001860	IPC transport			0	0	0	0	0	0	0	0	0
y001861	iron(2+) exchange			0	0	0	0	0	0	0	0	0
y001862	isoamyl acetate exchange			0	0	0	0	0	0	0	0	0
y001863	isoamyl alcohol transport			0	0	0	0	0	0	0	0	0
y001864	isoamyl alcohol transport			0	0	0	0	0	0	0	0	0
y001865	isoamylol exchange			0	0	0	0	0	0	0	0	0
y001866	isobutanol exchange			0	0	0	0	0	0	0	0	0
y001867	isobutyl acetate exchange			0	0	0	0	0	0	0	0	0
y001868	isobutyl alcohol transport			0	0	0	0	0	0	0	0	0
y001869	isobutyl alcohol transport			0	0	0	0	0	0	0	0	0
y001870	isobutyraldehyde exchange			0	0	0	0	0	0	0	0	0
y001873	L-alanine exchange			0	0	0	0	0	0	0	0	0
y001874	L-alanine transport			0	0	0	0	0	0	0	0	0
y001875	L-arabinitol exchange			0	0	0	0	0	0	0	0	0
y001876	L-arabinitol transport			0	0	0	0	0	0	0	0	0
y001877	L-arabinoase transport			0	0	0	0	0	0	0	0	0
y001878	L-arabinose exchange			0	0	0	0	0	0	0	0	0
