enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C928	YALI0D14762g	YALI0_D14762g	Biosynthesis of antibiotics // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Terpenoid backbone biosynthesis	0	0	0	0	0	0
Q6C946	YALI0D14322g	YALI0_D14322g	Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism	0	0	0	0	0	0
Q6C968	YALI0D13596g	YALI0_D13596g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis // Monobactam biosynthesis	0.000168542509975532	0.0001504469538	0.000151957116250732	0.0001504469538	0.000151957116250732	0.0001504469538
Q6C985	YALI0D13112g	YALI0_D13112g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	3.43263755792863e-07	3.06329364e-07	3.0948495101474e-07	3.06329364e-07	3.0948495101474e-07	3.06329364e-07
Q6C9B1	YALI0D12584g	YALI0_D12584g	Oxidative phosphorylation	0.000142023948668976	0.000116047035095382	0.000121667098336138	0.000109966786453782	0.000121664828259598	9.49021277066688e-05
Q6C9C1	YALI0D12386g	YALI0_D12386g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6C9E6	YALI0D11814g	YALI0_D11814g	Oxidative phosphorylation	0.000142023948668976	0.000116047035095382	0.000121667098336138	0.000109966786453782	0.000121664828259598	9.49021277066688e-05
Q6C9F1	YALI0D11704g	YALI0_D11704g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis // Monobactam biosynthesis	8.9098613036573e-08	7.953254595e-08	8.03308809210388e-08	7.953254595e-08	8.03308809210388e-08	7.953254595e-08
Q6C9F5	YALI0D11616g	YALI0_D11616g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6C9G6	YALI0D11374g	YALI0_D11374g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	3.65390738144503e-08	7.92101715068539e-07	8.95745798440737e-07	4.64845088590793e-07	8.95881726812479e-07	8.42413206623878e-07
Q6C9H5	YALI0D11176g	YALI0_D11176g	Sulfur metabolism	3.8894089328983e-08	3.471822783e-08	3.50667238460411e-08	3.471822783e-08	3.50667238460411e-08	3.471822783e-08
Q6C9H7	YALI0D11110g	YALI0_D11110g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	2.65320769441906e-06	2.36835164115e-06	2.39211929451331e-06	2.36835164115e-06	2.39211929451331e-06	2.36835164115e-06
Q6C9K0	YALI0D10593g	YALI0_D10593g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis	6.11336837185218e-07	5.457014244e-07	5.51178351681097e-07	5.457014244e-07	5.51178351681097e-07	5.457014244e-07
Q6C9L5	YALI0D10131g	YALI0_D10131g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	0	4.96799256965018e-08	0	1.08220171455086e-07	0	0
Q6C9M8	YALI0D09867g	BNA4	Tryptophan metabolism	0	0	0	0	0	0
Q6C9P6	YALI0D09361g	YALI0_D09361g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	2.17258443530919e-05	6.4585841235937e-05	9.04390687648945e-05	4.5618306054525e-05	9.04502308598761e-05	6.65341325920979e-05
Q6C9Q0	YALI0D09273g	CYC1	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism // Sulfur metabolism // Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6C9Q2	YALI0D09229g	YALI0_D09229g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	0	0	0	0	0	0
Q6C9S3	YALI0D08778g	YALI0_D08778g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6C9S7	YALI0D08690g	YALI0_D08690g	Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation	0	0	0	0	0	0
Q6C9T5	YALI0D08514g	YALI0_D08514g	Glycerophospholipid metabolism	2.51889979290248e-09	2.248319905524e-09	2.27102793656979e-09	2.248319905524e-09	2.27102793656979e-09	2.248319905524e-09
Q6C9U9	YALI0D08206g	YALI0_D08206g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6C9V7	YALI0D07942g	YALI0_D07942g	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	0	0	0	0	0	0
Q6C9X2	YALI0D07634g	YALI0_D07634g	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions // MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism // Pentose and glucuronate interconversions	0	0	0	0	0	0
Q6C9Y4	YALI0D07370g	CPA1	Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Mannose type O-glycan biosynthesis // Other types of O-glycan biosynthesis	8.55880392794085e-09	7.63933479012e-09	7.71657645085583e-09	7.63933479012e-09	7.71657645085583e-09	7.63933479012e-09
Q6C9Z8	YALI0D07062g	YALI0_D07062g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6CA02	YALI0D06974g	YALI0_D06974g	Pyruvate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6CA04	YALI0D06930g	YALI0_D06930g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	2.08005485363837e-07	0	0	0	0	1.69828656301482e-07
Q6CA24	YALI0D06501g	YALI0_D06501g	Riboflavin metabolism	0	0	0	0	0	0
Q6CA28	YALI0D06413g	YALI0_D06413g	Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system	0	0	0	0	0	0
Q6CA32	YALI0D06325g	YALI0_D06325g	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism	0	0	0	0	0	0
Q6CA33	YALI0D06303g	YALI0_D06303g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	0	0	0	0	0	0
Q6CA34	YALI0D06281g	YALI0_D06281g	N-Glycan biosynthesis	4.84638943719228e-08	4.32492906384e-08	4.36948140389423e-08	4.32492906384e-08	4.36948140389423e-08	4.32492906384e-08
Q6CA49	YALI0D05929g	YALI0_D05929g	Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism	0	0	0	0	0	0
Q6CA53	YALI0D05797g	APT1	Purine metabolism	0	0	0	0	0	0
Q6CA97	YALI0D04741g	YALI0_D04741g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism	0	6.31041875411157e-07	7.16883809980964e-07	3.59131421619151e-07	7.169967499255e-07	6.72844605724076e-07
