enzymes	shortNames	genes	MWs	subSystems	OG
Q6C9V7	YALI0_D07942g	YALI0D07942g	53.20403	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	NA
Q6C9X2	YALI0_D07634g	YALI0D07634g	35.8672	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions // MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism // Pentose and glucuronate interconversions	OG0000664
Q6C9Y4	CPA1	YALI0D07370g	48.91092	Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Pyrimidine metabolism // Mannose type O-glycan biosynthesis // Other types of O-glycan biosynthesis	NA
Q6C9Z8	YALI0_D07062g	YALI0D07062g	37.76037	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	NA
Q6CA02	YALI0_D06974g	YALI0D06974g	28.85324	Pyruvate metabolism // Pyruvate metabolism	NA
Q6CA04	YALI0_D06930g	YALI0D06930g	66.2167	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis	NA
Q6CA24	YALI0_D06501g	YALI0D06501g	27.70848	Riboflavin metabolism	OG0002098
Q6CA28	YALI0_D06413g	YALI0D06413g	118.30788	Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Inositol phosphate metabolism // Phosphatidylinositol signaling system	NA
Q6CA32	YALI0_D06325g	YALI0D06325g	54.77904	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Carbon metabolism	NA
Q6CA33	YALI0_D06303g	YALI0D06303g	40.00276	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	OG0001371
Q6CA34	YALI0_D06281g	YALI0D06281g	24.18553	N-Glycan biosynthesis	OG0002235
Q6CA49	YALI0_D05929g	YALI0D05929g	26.29781	Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Biosynthesis of antibiotics // Biosynthesis of unsaturated fatty acids // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism	NA
Q6CA53	APT1	YALI0D05797g	20.02913	Purine metabolism	NA
Q6CA97	YALI0_D04741g	YALI0D04741g	47.02424	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Propanoate metabolism	OG0000859
Q6CAB0	YALI0_D04378g	YALI0D04378g	32.08569	Inositol phosphate metabolism // Phosphatidylinositol signaling system	NA
Q6CAB8	GPI10	YALI0D04202g	58.33528	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	NA
Q6CAC3	YALI0_D04092g	YALI0D04092g	34.3408	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	NA
Q6CAE1	YALI0_D03619g	YALI0D03619g	60.87392	Aminoacyl-tRNA biosynthesis // Selenocompound metabolism	OG0001629
Q6CAE7	PSD2	YALI0D03480g	132.33107	Glycerophospholipid metabolism // Glycerophospholipid metabolism	OG0001627
Q6CAF2	YALI0_D03333g	YALI0D03333g	94.80502	Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism	NA
Q6CAF6	YALI0_D03179g	YALI0D03179g	118.89809	Amino sugar and nucleotide sugar metabolism	NA
Q6CAF8	YALI0_D03135g	YALI0D03135g	44.15944	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	OG0001902
Q6CAG1	YALI0_D03069g	YALI0D03069g	22.73	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism // One carbon pool by folate	OG0001914
Q6CAI4	YALI0_D02497g	YALI0D02497g	58.10897	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis	OG0002491
Q6CAJ1	YALI0_D02321g	YALI0D02321g	53.57665	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	NA
Q6CAJ7	YALI0_D02167g	YALI0D02167g	37.27726	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	NA
Q6CAL6	YALI0_D01694g	YALI0D01694g	30.69993	Peroxisome // Peroxisome	NA
Q6CAN2	YALI0_D01309g	YALI0D01309g	23.84352	One carbon pool by folate	OG0000755
Q6CAN4	YALI0_D01265g	YALI0D01265g	42.58313	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine degradation	NA
Q6CAP2	YALI0_D01089g	YALI0D01089g	38.3422	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Lysine biosynthesis	OG0002252
Q6CAR4	YALI0_D00605g	YALI0D00605g	47.1873	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Selenocompound metabolism	OG0001711
Q6CAR5	YALI0_D00583g	YALI0D00583g	28.90339	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	OG0001921
Q6CAU0	YALI0_C24354g	YALI0C24354g	137.25951	Amino sugar and nucleotide sugar metabolism	OG0000679
Q6CAV2	YALI0_C24101g	YALI0C24101g	130.39612	Biosynthesis of amino acids // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism	NA
Q6CAW6	GWT1	YALI0C23793g	53.91122	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	NA
Q6CAY2	YALI0_C23408g	YALI0C23408g	61.20285	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	OG0002118
Q6CAZ2	YALI0_C23210g	YALI0C23210g	34.63405	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	OG0001477
Q6CB00	YALI0_C23034g	YALI0C23034g	82.72275	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	OG0002652
Q6CB38	YALI0_C22165g	YALI0C22165g	39.58673	Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis	OG0001980
Q6CB42	YALI0_C22088g	YALI0C22088g	41.92481	Cysteine and methionine metabolism	OG0003249
Q6CB89	YALI0_C21065g	YALI0C21065g	60.46813	Starch and sucrose metabolism	NA
Q6CBA5	YALI0_C20669g	YALI0C20669g	61.75245	Glutathione metabolism // Glutathione metabolism	NA
Q6CBB0	MDE1	YALI0C20427g	26.59024	 	NA
Q6CBB1	YALI0_C20405g	YALI0C20405g	35.9332	Carbon metabolism // Carbon metabolism	OG0002366
